Latitude,Longitude,Make,Model,AmateurBuilt,PurposeOfFlight,WeatherCondition,EventMonth,InjuryBool,OccurredNearAirport,EventHour
57.899044,-153.040023,PIPER,PA-32,0,UNK,VMC,12,0,1,12
65.790061,-144.20018,AERONCA,OTHER,0,PERS,VMC,12,1,1,13
58.580318,-134.769683,AERONCA,7AC,0,PERS,VMC,12,0,0,12
63.179573,-143.099349,CESSNA,177,0,PERS,VMC,12,1,0,11
60.410621,-162.649948,CESSNA,207,0,POSI,VMC,12,0,1,20
60.680107,-162.000381,PIPER,PA-32,0,UNK,VMC,12,0,1,17
58.750202,-156.540237,SWEARINGEN,OTHER,0,UNK,VMC,11,0,1,19
61.220199,-149.849884,CESSNA,206,0,BUS,VMC,11,0,1,12
60.149753,-164.25032,CESSNA,A185F,0,UNK,VMC,11,0,1,15
0.0,0.0,AERONCA,OTHER,0,PERS,VMC,11,0,1,11
56.229469,-158.740097,CESSNA,150,0,PERS,VMC,10,0,0,16
0.0,0.0,PIPER,PA-32-301,0,POSI,VMC,10,0,0,11
60.660266,-150.899475,CESSNA,207,0,UNK,Unknown,10,1,0,6
55.219944,-162.779479,PIPER,PA-18,0,PUBU,VMC,10,0,0,18
64.90055,-148.160903,DOUGLAS,OTHER,0,BUS,VMC,10,0,1,17
58.750564,-156.539321,CESSNA,OTHER,0,PERS,VMC,10,0,1,13
0.0,0.0,HELIO,OTHER,0,POSI,VMC,10,0,0,17
61.200088,-158.599288,PIPER,PA-18-160,0,BUS,VMC,10,0,0,14
59.15974,-135.860778,PIPER,PA-18,0,PERS,VMC,10,0,0,17
63.180912,-143.10086,AERONCA,11AC,0,PERS,IMC,10,1,0,7
64.899322,-148.160263,PIPER,PA-18,0,PERS,VMC,10,1,0,15
57.500289,-157.279449,PIPER,PA-18,0,BUS,VMC,10,0,1,10
56.960968,-158.579238,PIPER,PA-18,0,PERS,VMC,10,0,0,10
57.499389,-157.28038,PIPER,PA-18-180,0,PERS,VMC,10,0,1,10
61.219829,-149.850967,MAULE,M-6-235,0,BUS,IMC,10,1,0,14
59.389034,-151.6595,PIPER,PA-18,0,PERS,VMC,9,1,0,11
61.109458,-149.899658,BOEING,OTHER,0,UNK,VMC,9,0,1,8
61.109291,-149.899322,CESSNA,180C,0,PERS,VMC,9,0,1,11
56.960914,-158.579803,CESSNA,180,0,PERS,VMC,9,0,0,21
57.500904,-157.280441,PIPER,PA-18,0,BUS,VMC,9,0,0,11
55.920886,-159.489227,CESSNA,180A,0,PERS,VMC,9,0,0,16
59.849685,-154.560592,PIPER,PA-12,0,PERS,VMC,9,0,0,13
56.959552,-158.580505,PIPER,PA-14,0,BUS,VMC,9,0,0,9
61.620296,-148.979965,TAYLORCRAFT,BC-12D,0,PERS,VMC,9,0,0,19
55.609077,-131.579391,CESSNA,185,0,UNK,VMC,9,0,1,16
70.429885,-149.290527,PIPER,PA-18-150,0,BUS,VMC,9,0,0,15
60.049556,-149.330673,TAYLORCRAFT,BC12-D,0,PERS,VMC,9,1,0,12
64.829338,-147.620773,CESSNA,152,0,PERS,VMC,9,1,1,23
55.610042,-131.580902,SIKORSKY,OTHER,0,UNK,VMC,9,0,0,9
63.180213,-143.100387,PIPER,PA-18,0,BUS,VMC,9,0,0,17
57.790214,-152.400009,CESSNA,206,0,BUS,VMC,9,1,0,16
60.490222,-149.819198,CESSNA,180,0,Unknown,VMC,9,1,1,15
61.410034,-149.169433,INTERSTATE,OTHER,0,PERS,VMC,9,1,0,16
62.869949,-153.870315,PIPER,PA-12,0,PERS,VMC,9,1,1,17
0.0,0.0,CESSNA,180,0,PERS,VMC,9,0,0,16
67.239112,-161.190261,CESSNA,170B,0,PERS,VMC,9,0,0,22
62.099132,-145.529876,PIPER,PA-18A-150,0,UNK,VMC,9,1,1,10
60.199241,-154.280532,LUSCOMBE,8A,0,PERS,VMC,9,1,0,15
63.699069,-144.889724,BELLANCA,7GCBC,0,PERS,VMC,8,0,0,21
66.979888,-160.429885,PIPER,PA-18,0,BUS,VMC,8,1,0,18
59.849967,-154.56076,DE HAVILLAND,DHC-2,0,UNK,VMC,8,1,0,11
61.619258,-148.979232,PIPER,PA-18-150,0,PERS,VMC,8,0,1,17
66.559143,-145.250976,CESSNA,185,0,BUS,Unknown,8,1,0,17
64.709274,-164.620422,OTHER,OTHER,1,PERS,VMC,8,1,0,20
70.429328,-149.290802,PIPER,PA-18,0,BUS,VMC,8,0,0,16
70.430892,-149.29074,CESSNA,172,0,PERS,VMC,8,1,0,13
59.850627,-154.560974,HUGHES,369D,0,UNK,VMC,8,0,0,19
64.810752,-147.719223,BELLANCA,7GCBC,0,PERS,VMC,8,1,0,19
61.619693,-148.980941,CESSNA,172,0,PERS,VMC,8,0,0,19
62.450416,-149.78926,PIPER,PA-22,0,PERS,VMC,8,0,0,12
70.430389,-149.289947,BELLANCA,8GCBC,0,PERS,VMC,8,0,0,18
59.850353,-154.56044,DE HAVILLAND,DHC-3,0,UNK,VMC,8,1,0,15
63.700023,-144.890213,PIPER,PA-18,0,UNK,VMC,8,1,1,11
61.200702,-149.749435,PIPER,PA-12,0,PERS,VMC,8,1,1,20
63.010128,-149.40039,BELL,OTHER,0,PUBU,VMC,8,0,0,14
64.740356,-156.849975,AERONCA,11AC,0,PERS,VMC,8,0,0,11
63.700325,-144.890045,HELIO,H-295,0,POSI,VMC,8,0,0,12
64.709548,-164.620071,CESSNA,185,0,PUBU,VMC,8,0,0,20
71.279762,-156.780761,CESSNA,185,0,UNK,VMC,8,0,0,20
64.709976,-164.620285,PIPER,PA-31-350,0,BUS,VMC,8,0,0,19
59.209831,-160.540649,GRUMMAN,OTHER,0,UNK,VMC,8,1,0,16
63.700778,-144.889251,CESSNA,172,0,PERS,VMC,8,0,1,22
61.449947,-143.149368,PIPER,PA-18,0,UNK,VMC,8,0,1,12
62.999534,-141.690872,CESSNA,170,0,PERS,VMC,8,0,1,13
61.92987,-151.729965,STINSON,108-2,0,PERS,VMC,8,0,0,12
61.160877,-149.98999,CESSNA,180,0,PERS,VMC,8,0,1,22
62.99974,-141.690994,PIPER,PA-18,0,PERS,VMC,8,0,1,13
64.769905,-147.32991,LAKE,OTHER,0,PERS,VMC,8,0,0,19
58.820667,-157.860336,LUSCOMBE,OTHER,0,PERS,VMC,8,0,0,18
64.809898,-147.719223,PIPER,PA-32R-300,0,POSI,IMC,8,1,0,14
57.789749,-152.399078,CESSNA,208,0,UNK,VMC,8,1,0,15
56.730979,-135.000961,DE HAVILLAND,DHC-2,0,PUBU,VMC,8,0,0,14
60.319831,-150.789093,BELLANCA,7GCBC,0,PERS,VMC,8,0,1,12
61.159652,-149.989578,PIPER,PA-18,0,PERS,VMC,7,1,1,18
55.920066,-159.490798,CESSNA,180,0,PERS,VMC,7,0,1,18
63.700736,-144.890319,ARTIC AIRCRAFT CORP.,S-1B2,0,BUS,VMC,7,1,0,0
61.930271,-151.730224,CESSNA,180,0,BUS,VMC,7,0,1,13
59.510272,-139.710006,CESSNA,170,0,BUS,Unknown,7,1,0,11
57.789527,-152.400238,BEECH,OTHER,0,BUS,VMC,7,1,0,14
58.200466,-157.41014,CESSNA,207,0,UNK,VMC,7,0,0,18
60.789176,-145.609252,HUGHES,369D,0,UNK,VMC,7,0,0,20
60.200004,-154.280929,PIPER,PA-18,0,PERS,VMC,7,1,1,15
63.779182,-148.519592,CESSNA,A185F,0,UNK,VMC,7,1,0,20
67.240341,-161.190277,CESSNA,206G,0,UNK,VMC,7,0,0,14
61.220722,-149.849273,PIPER,PA-18,0,PERS,VMC,7,1,0,17
58.579437,-134.770782,LAKE,OTHER,0,PERS,VMC,7,0,0,11
60.049133,-149.32965,TAYLORCRAFT,OTHER,0,PERS,VMC,7,0,0,14
65.790008,-144.200729,PIPER,PA-20,0,PERS,VMC,7,0,1,12
62.450767,-149.790847,HELIO,OTHER,0,BUS,VMC,7,0,0,15
64.709709,-164.619293,CESSNA,207,0,UNK,VMC,7,0,0,10
64.899917,-148.160263,PIPER,PA-16,0,PERS,VMC,7,1,0,21
61.160301,-149.989303,PIPER,PA-18,0,PERS,VMC,7,0,0,16
58.820186,-157.859436,CHAMPION,7ECA,0,PERS,VMC,7,0,0,15
63.699405,-144.889328,CESSNA,180J,0,PERS,VMC,7,0,0,10
61.92921,-151.730026,CESSNA,206,0,POSI,VMC,7,0,0,10
59.84959,-154.55957,MAULE,OTHER,0,PERS,VMC,7,0,0,10
0.0,0.0,CESSNA,185,0,PERS,VMC,7,1,1,13
63.750537,-171.690933,PIPER,PA-31-350,0,UNK,VMC,6,1,1,10
58.579792,-134.77098,CESSNA,140,0,INST,VMC,6,0,1,18
57.789852,-152.399124,PIPER,PA-18-150,0,PERS,VMC,6,0,0,16
59.960369,-154.869461,CESSNA,150,0,INST,VMC,6,0,1,17
58.579921,-134.769104,OTHER,OTHER,0,PERS,VMC,6,0,0,16
61.620414,-148.980087,CESSNA,185,0,PERS,VMC,6,0,0,11
61.160072,-149.989364,CESSNA,180,0,PERS,VMC,6,0,1,20
62.889888,-160.10083,CESSNA,207,0,UNK,VMC,6,0,1,13
61.159584,-149.990585,CESSNA,180,0,PERS,VMC,6,0,0,17
59.84991,-154.559188,CESSNA,172,0,PERS,VMC,6,0,1,15
58.580017,-134.770874,PIPER,PA-32-300,0,UNK,IMC,6,1,0,14
63.699844,-144.889755,STINSON,108-2,0,PERS,VMC,6,0,0,21
55.610736,-131.580444,BELL,OTHER,0,BUS,VMC,6,0,0,18
57.790828,-135.179626,DE HAVILLAND,DHC-2,0,PUBU,VMC,6,0,0,16
61.210334,-149.889389,AERONCA,OTHER,0,INST,VMC,6,0,1,18
61.930343,-151.729736,PIPER,PA-18-150,0,BUS,VMC,6,0,1,13
55.919776,-159.489471,CESSNA,206,0,UNK,VMC,6,0,0,10
67.729385,-164.549682,CESSNA,402,0,UNK,VMC,6,0,1,14
0.0,0.0,PIPER,OTHER,0,INST,VMC,6,1,1,10
68.090858,-145.600036,CESSNA,185,0,PERS,VMC,6,0,0,9
59.159049,-135.859024,OTHER,OTHER,0,BUS,VMC,6,0,1,8
55.919597,-159.4906,BEECH,OTHER,0,PERS,VMC,6,0,1,7
61.159931,-149.989868,BOEING,OTHER,0,FERY,VMC,6,0,1,22
61.209014,-149.889694,CESSNA,A185E,0,BUS,VMC,6,1,0,14
61.109512,-149.899032,PIPER,OTHER,0,PERS,VMC,6,0,1,12
61.209171,-149.890289,CESSNA,180A,0,PERS,VMC,6,0,1,11
55.920608,-159.489105,CESSNA,A185F,0,PUBU,Unknown,6,0,0,11
58.749935,-156.540969,CESSNA,206G,0,POSI,VMC,6,0,0,17
59.570854,-135.349533,PIPER,PA-32-300,0,UNK,VMC,6,1,0,14
57.789299,-152.400634,CESSNA,OTHER,0,PERS,VMC,5,0,1,13
58.420082,-135.780517,CESSNA,185F,0,PERS,VMC,5,0,1,11
62.44939,-149.79042,CESSNA,A185F,0,UNK,VMC,5,0,0,10
60.319869,-150.789062,CESSNA,170,0,PERS,VMC,5,0,0,19
58.819553,-157.859542,CESSNA,140,0,PERS,VMC,5,0,1,22
60.810977,-161.849548,CESSNA,207,0,UNK,VMC,5,0,1,15
61.929893,-151.729675,CESSNA,185,0,BUS,VMC,5,0,1,17
61.180675,-149.880599,CESSNA,OTHER,0,BUS,VMC,5,0,1,14
0.0,0.0,PIPER,PA-18-150,0,PERS,VMC,5,0,1,14
58.75069,-156.540222,PIPER,PA-31-350,0,UNK,VMC,5,0,1,15
67.730728,-164.549087,CESSNA,402B,0,UNK,VMC,5,0,1,10
71.279655,-156.779678,CESSNA,185,0,PERS,IMC,5,0,1,22
55.609966,-131.579498,CESSNA,180H,0,PERS,VMC,5,0,0,14
70.429023,-149.29039,CESSNA,206,0,UNK,IMC,5,0,1,15
57.789897,-152.400405,FAIRCHILD,OTHER,0,UNK,VMC,5,1,0,14
63.610637,-154.780517,CESSNA,172K,0,PERS,VMC,5,0,1,22
64.809722,-147.720825,CESSNA,182,0,PERS,VMC,5,0,1,19
55.68024,-132.190841,BELL,OTHER,0,UNK,VMC,5,1,0,9
62.180942,-159.840515,CESSNA,207,0,POSI,VMC,5,0,0,15
61.410537,-149.169464,PIPER,PA-18,0,BUS,VMC,5,0,1,21
55.610378,-131.579406,BELL,OTHER,0,UNK,VMC,5,1,0,12
60.869163,-162.540283,CESSNA,172,0,UNK,VMC,5,0,1,14
63.699161,-144.89009,PIPER,PA-18,0,BUS,VMC,4,1,0,8
0.0,0.0,PIPER,PA-18-150,0,BUS,VMC,4,1,0,17
61.460151,-150.09024,CESSNA,A185F,0,INST,VMC,4,0,1,11
60.81047,-161.849227,CESSNA,172M,0,UNK,VMC,4,0,1,9
0.0,0.0,MCDONNELL DOUGLAS,OTHER,0,UNK,VMC,4,1,0,2
61.220378,-149.850112,CESSNA,170,0,PERS,VMC,4,0,1,15
64.709281,-164.619445,CESSNA,207,0,UNK,IMC,4,1,0,11
61.159198,-149.990325,BOEING,OTHER,0,UNK,VMC,3,0,1,13
60.370239,-166.270462,PIPER,PA-31,0,BUS,IMC,3,1,1,12
63.6096,-154.780288,PIPER,PA-14,0,PERS,IMC,3,1,0,16
61.080032,-151.160171,PIPER,PA-22,0,PERS,IMC,3,0,0,12
61.159999,-149.9897,PIPER,PA-12-150,0,BUS,VMC,3,0,0,15
71.279685,-156.779769,CESSNA,185,0,AOBV,VMC,3,0,0,13
55.609352,-131.579376,DE HAVILLAND,DHC-2,0,POSI,VMC,3,0,0,14
61.210544,-149.889877,CESSNA,180J,0,INST,VMC,3,1,1,19
60.199417,-154.280044,CESSNA,180H,0,PERS,IMC,3,1,0,16
59.849693,-154.560195,PIPER,PA-22,0,PERS,IMC,3,1,0,12
61.889583,-149.73088,CESSNA,OTHER,0,PERS,VMC,2,0,0,19
59.350646,-157.480621,PIPER,PA-32-301,0,UNK,VMC,2,0,1,18
64.810699,-147.719009,CESSNA,A185F,0,PERS,VMC,2,0,1,14
64.009681,-144.68074,MAULE,OTHER,0,UNK,VMC,2,0,1,15
64.710014,-164.620941,CESSNA,402C,0,UNK,IMC,2,0,1,10
59.399246,-151.320724,CESSNA,206,0,UNK,VMC,2,1,1,8
55.610515,-131.579849,BELL,OTHER,0,UNK,VMC,2,1,0,14
61.270561,-149.789077,CESSNA,180,0,PERS,VMC,2,0,1,15
64.809097,-147.720916,PIPER,PA-18,0,PERS,VMC,2,0,1,13
55.609283,-131.580444,CESSNA,180H,0,POSI,VMC,2,0,1,9
56.959243,-158.5802,PIPER,PA-32,0,UNK,VMC,1,0,0,10
65.249252,-166.359237,CESSNA,OTHER,0,UNK,VMC,1,1,0,9
54.119857,-165.830291,GRUMMAN,G-21A,0,UNK,VMC,1,0,0,16
64.709098,-164.620086,OTHER,OTHER,0,POSI,IMC,1,0,0,21
61.789299,-165.960906,CESSNA,207A,0,UNK,IMC,1,1,0,15
60.88039,-146.650833,DE HAVILLAND,DHC2,0,BUS,VMC,12,0,0,12
58.580566,-134.770492,CESSNA,172,0,PERS,VMC,12,0,1,20
61.160434,-149.989395,PIPER,PA-18,0,PERS,VMC,12,0,1,11
61.78947,-165.960205,PIPER,PA-32-301,0,UNK,IMC,12,0,1,16
61.2103,-149.889739,LUSCOMBE,OTHER,0,PERS,VMC,12,0,1,16
65.690299,-156.350921,TAYLORCRAFT,BC-12D,0,PERS,VMC,11,1,1,16
68.699462,-164.809616,CESSNA,185,0,POSI,VMC,11,0,0,12
66.390747,-147.34024,PIPER,PA-18-150,0,PUBU,VMC,11,1,0,13
59.350814,-157.480148,CESSNA,207,0,UNK,VMC,11,1,1,14
55.680419,-132.190322,BELL,OTHER,0,OWRK,VMC,11,0,0,12
66.979461,-160.429565,CESSNA,402C,0,UNK,IMC,11,1,0,19
60.789829,-145.610626,CESSNA,207,0,UNK,IMC,11,1,0,17
63.699653,-144.889938,CESSNA,150G,0,INST,VMC,11,0,0,13
63.699493,-144.889404,CESSNA,206,0,BUS,VMC,10,0,1,11
60.049438,-149.330764,PIPER,PA-22,0,PERS,VMC,10,1,1,15
62.450462,-149.789169,PIPER,PA-28-180,0,PERS,IMC,10,1,0,20
61.41035,-149.169845,CHAMPION,7EC,0,PERS,Unknown,10,1,0,0
69.21936,-146.789642,BOEING,OTHER,0,UNK,VMC,10,0,0,9
63.779682,-148.519119,CESSNA,150F,0,INST,IMC,10,0,0,13
60.490093,-164.809005,PIPER,PA-32-300,0,UNK,VMC,10,0,1,13
61.930191,-151.730239,CESSNA,152,0,INST,VMC,10,0,1,16
58.57954,-134.769439,CESSNA,A185E,0,PERS,VMC,10,0,1,13
61.159046,-149.990814,CESSNA,OTHER,0,BUS,VMC,10,0,1,9
64.809226,-147.720764,CHAMPION,7EC,0,FERY,VMC,10,0,1,16
64.710342,-164.619735,CESSNA,172,0,PERS,VMC,9,1,0,14
57.050312,-132.619201,CESSNA,185,0,UNK,VMC,9,0,0,12
55.610584,-131.579986,HUGHES,369D,0,UNK,VMC,9,1,0,9
59.399059,-151.319854,CHAMPION,7AC,0,PERS,VMC,9,0,0,10
64.810684,-147.719284,CHAMPION,7GCBC,0,PERS,VMC,9,1,1,16
61.450149,-143.150543,DE HAVILLAND,DHC-2,0,BUS,VMC,9,0,1,12
59.490997,-157.290512,PIPER,PA-18,0,BUS,IMC,9,0,0,18
60.27959,-151.260437,PIPER,PA-12,0,PERS,VMC,9,1,1,14
61.110713,-149.900604,PIPER,PA-18,0,PERS,VMC,9,1,0,17
64.899818,-148.160995,CESSNA,206,0,PERS,VMC,9,0,1,16
64.469757,-148.570541,PIPER,PA-18-150,0,PERS,VMC,9,0,0,12
67.239433,-161.189682,CESSNA,185,0,PUBU,Unknown,9,0,0,16
56.960975,-158.579101,PIPER,PA-12-150,0,PERS,VMC,9,1,0,20
64.770202,-147.330261,PIPER,PA-18-150,0,PERS,VMC,9,0,1,15
59.390625,-151.66014,CESSNA,172N,0,PERS,VMC,9,1,1,12
62.449779,-149.790878,CHAMPION,OTHER,0,PERS,VMC,9,0,1,11
64.430587,-141.220458,MCDONNELL DOUGLAS,369D,0,UNK,VMC,9,1,0,9
60.049003,-149.329986,CHAMPION,7EC,0,UNK,VMC,9,1,0,21
63.469078,-162.110031,PIPER,PA-18-150,0,BUS,VMC,9,1,0,17
60.81031,-161.85057,CESSNA,150,0,INST,VMC,9,0,0,16
58.819282,-157.859024,HUGHES,369D,0,BUS,VMC,9,1,0,10
58.820068,-157.860443,PIPER,PA-22,0,PERS,VMC,9,0,1,20
61.930027,-151.729598,AERONCA,15AC,0,PERS,VMC,9,0,1,17
61.160503,-149.989395,PIPER,PA-18-180,0,BUS,VMC,9,0,0,13
61.930164,-151.729934,PIPER,PA-14,0,PERS,VMC,9,0,0,11
60.200435,-154.280151,SIKORSKY,OTHER,0,BUS,VMC,9,0,0,20
60.199016,-154.280166,PIPER,PA-22,0,INST,VMC,9,0,0,16
55.919219,-159.490951,OTHER,OTHER,1,PERS,VMC,9,0,0,12
66.560287,-145.24916,CESSNA,206,0,BUS,VMC,9,1,0,17
60.070171,-151.419418,CESSNA,170B,0,PERS,VMC,9,1,0,17
61.150108,-149.880477,PIPER,PA-18,0,PERS,VMC,8,0,1,21
61.159648,-149.989151,PIPER,PA-12,0,BUS,VMC,8,0,0,15
62.440483,-165.149703,SHORT BROTHERS,OTHER,0,OWRK,VMC,8,0,1,20
59.510559,-139.710098,CESSNA,185E,0,UNK,VMC,8,0,1,18
64.90052,-148.159423,CESSNA,206,0,BUS,VMC,8,0,1,15
64.669815,-147.039627,BELL,206B,0,PUBU,VMC,8,0,1,9
64.81047,-147.719482,PIPER,PA-12,0,PERS,VMC,8,0,0,17
64.709327,-164.620773,HUGHES,OTHER,0,BUS,VMC,8,1,0,16
0.0,0.0,CESSNA,140,0,PERS,VMC,8,0,0,15
60.849445,-148.030746,CESSNA,185,0,PERS,IMC,8,1,0,18
59.209602,-160.539581,PIPER,PA-32,0,UNK,VMC,8,0,1,14
59.850608,-154.559417,PIPER,PA-18-150,0,PERS,VMC,8,0,1,14
64.069458,-142.010177,CESSNA,150,0,INST,VMC,8,0,0,22
60.849693,-148.030303,CESSNA,OTHER,0,PERS,IMC,8,1,0,18
60.199378,-154.279785,PIPER,PA-18-150,0,PERS,VMC,8,0,0,18
60.3204,-150.790435,PIPER,PA-18-150,0,PERS,VMC,8,1,0,10
0.0,0.0,BEECH,OTHER,0,PERS,Unknown,8,1,0,11
60.049446,-149.330581,CESSNA,182P,0,PERS,VMC,8,0,0,12
66.0195,-165.90979,CESSNA,206,0,PUBU,Unknown,8,0,0,11
64.809677,-147.719345,CESSNA,180,0,PUBU,VMC,8,0,0,13
62.449493,-149.789779,PIPER,PA-12,0,PERS,VMC,8,1,0,6
59.850086,-154.559097,PIPER,PA-18,0,BUS,VMC,8,1,0,22
63.699375,-144.889251,PIPER,PA-18A,0,PERS,VMC,8,1,0,16
62.100799,-145.530212,CESSNA,150,0,PERS,VMC,8,1,0,14
0.0,0.0,DE HAVILLAND,DHC-2,0,UNK,VMC,8,1,0,11
59.850746,-154.560089,PIPER,PA-28-180,0,PERS,VMC,8,1,1,10
67.239578,-152.270919,PIPER,PA-18,0,PERS,VMC,8,0,0,21
60.809967,-161.849243,PIPER,PA-22,0,PERS,VMC,8,1,1,11
69.830375,-152.140151,BEECH,OTHER,0,UNK,VMC,8,0,1,17
56.729488,-134.999298,TAYLORCRAFT,OTHER,0,PERS,VMC,8,1,1,14
64.900863,-148.160964,BELLANCA,8GCBC,0,PERS,VMC,8,0,0,12
63.469741,-162.109405,CESSNA,207A,0,POSI,VMC,8,1,0,10
55.609088,-131.580459,CESSNA,A185F,0,INST,VMC,8,0,1,18
58.580158,-134.769348,CESSNA,207,0,UNK,IMC,8,1,0,11
60.660926,-150.900955,BELLANCA,7ECA,0,PERS,VMC,8,0,0,19
0.0,0.0,PIPER,PA-18,0,PERS,VMC,8,0,1,16
62.059829,-163.289306,CESSNA,207A,0,UNK,VMC,8,0,0,16
66.020347,-165.909622,PIPER,PA-18,0,PUBU,VMC,7,0,0,20
68.150032,-151.710479,CESSNA,OTHER,0,UNK,VMC,7,0,0,19
58.819282,-157.860076,DE HAVILLAND,OTHER,0,BUS,VMC,7,1,0,11
59.509403,-139.710998,CESSNA,207,0,POSI,Unknown,7,1,0,9
63.699222,-144.889877,BEECH,OTHER,0,PERS,VMC,7,1,0,20
0.0,0.0,CESSNA,175,0,PERS,VMC,7,0,0,10
0.0,0.0,PIPER,J3C-65,0,PERS,VMC,7,1,0,16
62.100727,-145.529037,CESSNA,180,0,PERS,VMC,7,0,1,16
56.410545,-131.610931,CESSNA,180,0,PERS,VMC,7,0,1,14
59.210456,-160.539306,CESSNA,172,0,BUS,VMC,7,0,1,15
63.610359,-154.779342,DE HAVILLAND,DHC-3,0,UNK,VMC,7,0,0,15
60.809135,-161.850204,CESSNA,206,0,PUBU,VMC,7,0,0,12
58.81961,-157.860214,CESSNA,207,0,UNK,VMC,7,0,0,9
0.0,0.0,PIPER,PA-20,0,PERS,VMC,7,0,0,17
60.809345,-161.849533,SHORT BROTHERS,OTHER,0,UNK,VMC,7,1,1,12
61.619972,-148.979232,CESSNA,150,0,PERS,VMC,7,1,0,18
63.010623,-149.399124,PIPER,PA-18,0,PERS,VMC,7,0,1,16
67.240951,-161.189147,PIPER,PA-22,0,PERS,VMC,7,0,1,4
64.069564,-142.010177,PIPER,PA-18-150,0,PERS,VMC,7,0,0,14
58.800727,-156.900222,CESSNA,180,0,PERS,VMC,7,0,0,22
61.459445,-150.089736,OTHER,OTHER,1,PERS,VMC,7,1,1,11
55.920928,-159.490814,CESSNA,185F,0,BUS,VMC,6,0,0,16
70.099136,-149.870666,CESSNA,150,0,INST,VMC,6,0,1,13
58.819419,-157.860946,FAIRCHILD,OTHER,0,UNK,IMC,6,0,1,13
55.2201,-162.780197,PIPER,PA-18-160,0,PUBU,VMC,6,0,0,10
63.679973,-150.03012,PIPER,PA-12,0,PERS,VMC,6,0,1,23
62.449031,-149.790939,CESSNA,185,0,UNK,VMC,6,0,0,18
60.809646,-161.850723,CESSNA,207,0,UNK,VMC,6,0,1,19
62.449882,-149.79071,CESSNA,185F,0,UNK,VMC,6,0,1,18
0.0,0.0,CESSNA,152,0,PERS,VMC,6,0,1,16
0.0,0.0,AERONCA,15AC,0,PERS,VMC,6,0,0,15
62.100238,-145.530899,PIPER,PA-22,0,PERS,VMC,6,0,0,23
70.099952,-149.870162,CESSNA,172,0,PERS,VMC,6,0,1,13
55.610553,-131.580108,MCDONNELL DOUGLAS,OTHER,0,UNK,VMC,6,0,0,11
60.319862,-150.790084,BELLANCA,8GCBC,0,INST,VMC,6,0,0,21
55.919296,-159.490005,PIPER,PA-12,0,PERS,VMC,6,0,0,11
60.789352,-145.610168,TAYLORCRAFT,F-19,0,PERS,VMC,6,1,0,16
55.920112,-159.489318,PIPER,PA-20,0,PERS,VMC,6,0,1,10
55.609664,-131.580978,CHAMPION,7GCB,0,PERS,VMC,5,1,0,19
56.960014,-158.579483,PIPER,PA-12,0,BUS,VMC,5,0,0,8
0.0,0.0,PIPER,PA-32-300,0,UNK,IMC,5,0,0,12
62.450672,-149.789932,CESSNA,185,0,UNK,VMC,5,0,0,11
55.919486,-159.490966,DE HAVILLAND,OTHER,0,PERS,VMC,5,0,0,16
61.40966,-149.170608,PIPER,PA-12-150,0,PERS,VMC,5,0,1,7
61.890254,-149.729293,AERONCA,OTHER,0,PERS,VMC,5,1,0,15
60.050308,-149.329849,PIPER,PA-12,0,PERS,VMC,5,0,0,11
63.609172,-154.780181,PIPER,PA-22,0,PERS,VMC,5,0,1,14
64.809463,-147.719024,CESSNA,170B,0,PERS,VMC,5,0,0,15
55.919124,-159.489562,CESSNA,OTHER,0,PERS,VMC,5,0,1,19
58.819343,-157.859451,PIPER,PA-22,0,PERS,VMC,5,0,1,21
61.4491,-143.150802,CESSNA,182B,0,PERS,VMC,5,1,0,14
62.449211,-149.790908,CESSNA,172,0,PERS,VMC,5,0,0,10
60.659626,-150.899246,CESSNA,180,0,PERS,VMC,5,0,0,17
59.39093,-151.660552,CESSNA,OTHER,0,PERS,VMC,5,0,1,14
59.510162,-139.710556,CESSNA,OTHER,0,PERS,Unknown,5,1,0,18
62.450378,-149.789642,CESSNA,OTHER,0,PERS,VMC,5,0,1,17
71.279739,-156.779296,CESSNA,OTHER,0,INST,VMC,5,0,0,13
61.149604,-146.809707,BELL,OTHER,0,UNK,IMC,4,1,0,10
60.659183,-150.899246,CESSNA,170,0,PERS,VMC,4,0,1,14
61.459663,-150.090484,PIPER,PA-18-150,0,PERS,VMC,4,0,1,16
64.809318,-147.719451,CESSNA,182,0,PERS,VMC,4,0,0,16
59.15982,-135.860916,CESSNA,172M,0,PERS,VMC,4,0,1,14
55.919906,-159.490173,STINSON,108-1,0,PERS,VMC,4,0,1,16
67.240852,-161.190948,PIPER,PA-31-350,0,UNK,IMC,4,0,1,10
67.240516,-161.189025,CESSNA,U206G,0,UNK,VMC,4,0,1,11
61.609096,-160.200317,CESSNA,150,0,PERS,VMC,4,1,0,1
60.660697,-150.899795,PIPER,OTHER,0,PERS,VMC,3,0,1,18
65.390228,-148.33052,CESSNA,A185F,0,BUS,VMC,3,0,1,13
61.219661,-149.850692,CESSNA,172N,0,PERS,VMC,3,0,1,19
59.510322,-139.710632,PIPER,PA-18,0,PUBU,VMC,3,0,0,17
61.679141,-157.16069,PIPER,PA-32-301,0,UNK,VMC,3,1,1,18
60.199653,-154.279739,AERONCA,15AC,0,PERS,VMC,3,1,0,17
66.050033,-154.23973,PIPER,PA-22-150,0,PERS,VMC,3,0,1,13
64.810523,-147.719116,OTHER,OTHER,1,PERS,VMC,3,1,1,17
